row_number	s	slabel	user_slabel	o	olabel	user_olabel
956	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
957	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
958	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
959	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
960	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
961	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
962	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
963	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
964	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
965	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
1015	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
966	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
968	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
969	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
970	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
971	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
972	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
973	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
974	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
975	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
976	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
977	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
978	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
979	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
980	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
981	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
967	CL:0001035	bone cell	bone cell	UBERON:0004628	thoracic vertebra 3	thoracic vertebra 3
951	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
1016	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1018	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1053	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1054	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1055	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1056	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1057	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1058	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1059	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1060	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1061	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1062	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1063	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1064	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1065	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1066	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1067	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1068	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1069	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1070	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1071	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1072	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1073	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1074	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1075	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1076	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1077	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1078	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1079	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1080	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1081	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9
1052	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1051	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1050	CL:0001035	bone cell	bone cell	UBERON:0011050	thoracic vertebra 8	thoracic vertebra 8
1049	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1019	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1020	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1021	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1022	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1023	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1024	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1025	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1026	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1027	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1028	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1029	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1030	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1031	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1032	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1017	CL:0001035	bone cell	bone cell	UBERON:0004631	thoracic vertebra 6	thoracic vertebra 6
1033	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1035	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1036	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1037	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1038	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1039	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1040	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1041	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1042	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1043	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1044	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1045	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1046	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1047	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1048	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
1034	CL:0001035	bone cell	bone cell	UBERON:0004632	thoracic vertebra 7	thoracic vertebra 7
816	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
950	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
948	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
852	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
853	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
854	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
855	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
856	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
857	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
858	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
859	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
860	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
861	CL:0001035	bone cell	bone cell	UBERON:0001094	sacral vertebra	sacral vertebra
862	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
863	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
864	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
865	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
866	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
867	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
868	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
869	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
870	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
871	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
872	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
873	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
874	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
875	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
876	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
877	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
878	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
879	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
880	CL:0001035	bone cell	bone cell	UBERON:0003690	fused sacrum	sacrum
851	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
850	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
849	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
848	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
818	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
819	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
820	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
821	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
822	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
823	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
824	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
825	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
826	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
827	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
828	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
829	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
830	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
831	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
881	CL:0001035	bone cell	bone cell	UBERON:0002347	thoracic vertebra	thoracic vertebra
832	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
834	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
835	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
836	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
837	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
838	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
839	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
840	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
841	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
842	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
843	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
844	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
845	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
846	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
847	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5
833	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4
949	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
882	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
884	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
919	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
920	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
921	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
922	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
923	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
924	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
925	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
926	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
927	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
928	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
929	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
930	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
931	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
932	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
933	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
934	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
935	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
936	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
937	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
938	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
939	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
940	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
941	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
942	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
943	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
944	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
945	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
946	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
947	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12
918	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
917	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
916	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11
915	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
885	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
886	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
887	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
888	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
889	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
890	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
891	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
892	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
893	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
894	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
895	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
896	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
897	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
898	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
883	CL:0001035	bone cell	bone cell	UBERON:0004626	thoracic vertebra 1	thoracic vertebra 1
899	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
901	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
902	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
903	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
904	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
905	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
906	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
907	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
908	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
909	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
910	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
911	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
912	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
913	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
914	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
900	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10
548	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12
547	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12
546	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12
181	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
182	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
183	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
184	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
185	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
186	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
187	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
188	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
189	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
190	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone
191	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone
192	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone
193	CL:0001035	bone cell	bone cell	UBERON:0004315	distal phalanx of pedal digit 1	distal phalanx of digit of foot 1
194	CL:0001035	bone cell	bone cell	UBERON:0004315	distal phalanx of pedal digit 1	distal phalanx of digit of foot 1
195	CL:0001035	bone cell	bone cell	UBERON:0004315	distal phalanx of pedal digit 1	distal phalanx of digit of foot 1
196	CL:0001035	bone cell	bone cell	UBERON:0004315	distal phalanx of pedal digit 1	distal phalanx of digit of foot 1
197	CL:0001035	bone cell	bone cell	UBERON:0004316	distal phalanx of pedal digit 2	distal phalanx of digit of foot 2
198	CL:0001035	bone cell	bone cell	UBERON:0004316	distal phalanx of pedal digit 2	distal phalanx of digit of foot 2
199	CL:0001035	bone cell	bone cell	UBERON:0004316	distal phalanx of pedal digit 2	distal phalanx of digit of foot 2
200	CL:0001035	bone cell	bone cell	UBERON:0004316	distal phalanx of pedal digit 2	distal phalanx of digit of foot 2
201	CL:0001035	bone cell	bone cell	UBERON:0004317	distal phalanx of pedal digit 3	distal phalanx of digit of foot 3
202	CL:0001035	bone cell	bone cell	UBERON:0004317	distal phalanx of pedal digit 3	distal phalanx of digit of foot 3
203	CL:0001035	bone cell	bone cell	UBERON:0004317	distal phalanx of pedal digit 3	distal phalanx of digit of foot 3
204	CL:0001035	bone cell	bone cell	UBERON:0004317	distal phalanx of pedal digit 3	distal phalanx of digit of foot 3
205	CL:0001035	bone cell	bone cell	UBERON:0004318	distal phalanx of pedal digit 4	distal phalanx of digit of foot 4
206	CL:0001035	bone cell	bone cell	UBERON:0004318	distal phalanx of pedal digit 4	distal phalanx of digit of foot 4
207	CL:0001035	bone cell	bone cell	UBERON:0004318	distal phalanx of pedal digit 4	distal phalanx of digit of foot 4
208	CL:0001035	bone cell	bone cell	UBERON:0004318	distal phalanx of pedal digit 4	distal phalanx of digit of foot 4
209	CL:0001035	bone cell	bone cell	UBERON:0004319	distal phalanx of pedal digit 5	distal phalanx of digit of foot 5
180	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
179	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
178	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
177	CL:0001035	bone cell	bone cell	UBERON:0001450	calcaneus	calcaneus
147	CL:0001035	bone cell	bone cell	UBERON:0007829	pectoral girdle bone	pectoral girdle bone
148	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
149	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
150	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
151	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
152	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
153	CL:0001035	bone cell	bone cell	UBERON:0006805	sternal end of clavicle	sternal end of clavicle
154	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
155	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
156	CL:0001035	bone cell	bone cell	UBERON:0001105	clavicle bone	clavicle bone
157	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
158	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
159	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
160	CL:0001035	bone cell	bone cell	UBERON:0006633	coracoid process of scapula	coracoid process of scapula
210	CL:0001035	bone cell	bone cell	UBERON:0004319	distal phalanx of pedal digit 5	distal phalanx of digit of foot 5
161	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
163	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
164	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
165	CL:0001035	bone cell	bone cell	UBERON:0007173	lateral border of scapula	lateral border of scapula
166	CL:0001035	bone cell	bone cell	UBERON:0007174	medial border of scapula	medial border of scapula
167	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
168	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
169	CL:0001035	bone cell	bone cell	UBERON:0006849	scapula	scapula
