term	image_url
UBERON:0001682	http://upload.wikimedia.org/wikipedia/commons/4/44/Gray996.png
UBERON:0001683	http://upload.wikimedia.org/wikipedia/commons/2/2d/Gray164.png
UBERON:0001684	http://upload.wikimedia.org/wikipedia/commons/6/64/Gray176.png
UBERON:0001685	http://upload.wikimedia.org/wikipedia/commons/1/1f/Gray186.png
UBERON:0001687	http://upload.wikimedia.org/wikipedia/commons/c/c1/Gray918.png
UBERON:0001688	http://upload.wikimedia.org/wikipedia/commons/d/df/Gray917.png
UBERON:0001689	http://upload.wikimedia.org/wikipedia/commons/6/6b/Gray916.png
UBERON:0002091	http://upload.wikimedia.org/wikipedia/commons/7/7c/Appendicular_skeleton_diagram.svg
UBERON:0002205	http://upload.wikimedia.org/wikipedia/commons/2/23/Gray116.png
UBERON:0002347	http://upload.wikimedia.org/wikipedia/commons/d/d2/Gray90.png
UBERON:0002395	https://upload.wikimedia.org/wikipedia/commons/a/a9/Subtalar_Joint.PNG
UBERON:0002396	http://upload.wikimedia.org/wikipedia/commons/7/77/Illu_facial_bones.jpg
UBERON:0002397	http://upload.wikimedia.org/wikipedia/commons/a/a7/Gray189.png
UBERON:0002413	http://upload.wikimedia.org/wikipedia/commons/f/f8/Illu_vertebral_column.jpg
UBERON:0002414	http://upload.wikimedia.org/wikipedia/commons/c/c8/Gray93.png
UBERON:0002445	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0002446	https://upload.wikimedia.org/wikipedia/commons/9/9a/Knee_diagram.svg
UBERON:0003690	http://upload.wikimedia.org/wikipedia/commons/e/ec/Gray95.png
UBERON:0004527	http://upload.wikimedia.org/wikipedia/commons/7/71/Gray157.png
UBERON:0004601	http://upload.wikimedia.org/wikipedia/commons/f/fa/Gray124.png
UBERON:0004602	http://upload.wikimedia.org/wikipedia/commons/a/a5/Gray125.png
UBERON:0004609	http://upload.wikimedia.org/wikipedia/commons/8/8d/Gray126.png
UBERON:0004610	http://upload.wikimedia.org/wikipedia/commons/d/db/Gray127.png
UBERON:0004611	http://upload.wikimedia.org/wikipedia/commons/f/fe/Gray128.png
UBERON:0004654	http://upload.wikimedia.org/wikipedia/commons/d/da/Gray166.png
UBERON:0005871	http://upload.wikimedia.org/wikipedia/commons/4/4a/Gray160.png
UBERON:0005922	http://upload.wikimedia.org/wikipedia/commons/6/62/Gray192.png
UBERON:0005944	http://upload.wikimedia.org/wikipedia/commons/8/8b/Axial_skeleton_diagram.svg
UBERON:0006633	http://upload.wikimedia.org/wikipedia/commons/a/a6/Gray205_left_scapula_lateral_view.png
UBERON:0006767	http://upload.wikimedia.org/wikipedia/commons/9/97/Gray243.png
UBERON:0006849	https://upload.wikimedia.org/wikipedia/commons/5/59/Pectoral_girdles-en.svg
UBERON:0007119	http://upload.wikimedia.org/wikipedia/commons/9/97/Gray243.png
UBERON:0008895	http://upload.wikimedia.org/wikipedia/commons/7/77/Illu_facial_bones.jpg
UBERON:0009984	http://upload.wikimedia.org/wikipedia/commons/5/53/Gray246.png
UBERON:0009985	http://upload.wikimedia.org/wikipedia/commons/5/53/Gray246.png
UBERON:0009986	http://upload.wikimedia.org/wikipedia/commons/5/53/Gray246.png
UBERON:0009987	http://upload.wikimedia.org/wikipedia/commons/e/e0/Gray345.png
UBERON:0009990	http://upload.wikimedia.org/wikipedia/commons/8/8b/Gray257.png
UBERON:0009991	http://upload.wikimedia.org/wikipedia/commons/8/8b/Gray257.png
UBERON:0010853	http://upload.wikimedia.org/wikipedia/commons/b/b9/Capitulumhumeri.PNG
UBERON:0010994	http://upload.wikimedia.org/wikipedia/commons/6/60/Gray212.png
UBERON:0011188	http://upload.wikimedia.org/wikipedia/commons/3/31/Tuberculumminushumeri.png
