Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0003984	uterine tube infundibulum	uterine tube infundibulum	B cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:0003984	uterine tube infundibulum	uterine tube infundibulum	plasma cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:0003984	uterine tube infundibulum	uterine tube infundibulum	neutrophil	PMID 16938110 	DOI: 10.1111/j.1600-0897.2006.00410.x
UBERON:0005048	mucosa of uterine tube	mucosa of uterine tube	intercalary of Fallopian tube infundibulum		
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	Endothelial cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	Fibroblast	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	fibroblast-mesenchymal cell	PMID: 25994820	DOI: 10.1186/s13287-015-0094-1
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	macrophage	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	CD8+ T-cells	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	Natural killer cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	CD4+ T-cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	Langerhans cell		
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	monocyte	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	dendritic cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	mast cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	B cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	plasma cell	PMID: 33852846	DOI: 10.1016/j.celrep.2021.108978
UBERON:8410010	fimbria of uterine tube	fimbria of uterine tube	neutrophil	PMID 16938110 	DOI: 10.1111/j.1600-0897.2006.00410.x
UBERON:0005048	mucosa of uterine tube	mucosa of uterine tube	intercalary of Fallopian tube fimbria		
UBERON:0012331	mesosalpinx	mesosalpinx	epithelial cell		
