row_number	s	slabel	user_slabel	o	olabel	user_olabel
295	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
296	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
290	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
330	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
331	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
332	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
298	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
299	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
297	UBERON:0001383	muscle of leg	leg muscle	UBERON:0000383	musculature of body	muscular system
112	UBERON:0001478	teres major muscle	teres major muscle	UBERON:0001482	muscle of shoulder	shoulder muscle
104	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
103	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
102	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
101	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
100	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
99	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
96	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
97	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
95	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
94	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
93	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
92	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
91	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
105	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
98	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
106	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
122	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
108	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
90	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
121	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
120	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
119	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
118	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
117	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
107	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
116	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
114	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
113	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
112	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
111	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
110	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
109	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
115	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
89	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
67	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
87	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
65	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
64	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
63	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
62	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
61	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
60	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
59	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
66	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
58	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
56	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
88	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
54	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
53	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
52	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
51	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
50	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
57	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
68	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
55	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
70	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
86	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
85	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
84	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
83	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
82	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
81	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
79	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
80	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
77	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
76	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
75	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
74	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
73	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
72	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
71	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
78	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
69	UBERON:0001499	muscle of arm	arm muscle	UBERON:0000383	musculature of body	muscular system
362	UBERON:0001566	cricothyroid muscle	cricothyroid muscle	UBERON:0001568	muscle of larynx	laryngeal muscle
361	UBERON:0001566	cricothyroid muscle	cricothyroid muscle	UBERON:0001568	muscle of larynx	laryngeal muscle
360	UBERON:0001566	cricothyroid muscle	cricothyroid muscle	UBERON:0001568	muscle of larynx	laryngeal muscle
201	UBERON:0001602	medial rectus extraocular muscle	medial rectus extraocular muscle	UBERON:0001601	extra-ocular muscle	extra-ocular muscle
199	UBERON:0001603	lateral rectus extra-ocular muscle	lateral rectus extra-ocular muscle	UBERON:0001601	extra-ocular muscle	extra-ocular muscle
171	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
154	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
155	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
156	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
157	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
158	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
159	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
160	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
161	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
162	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
163	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
164	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
165	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
166	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
167	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
168	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
169	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
170	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
172	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
153	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
151	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
150	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
152	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
123	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
124	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
125	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
126	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
127	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
128	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
129	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
131	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
132	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
133	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
134	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
135	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
130	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
137	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
136	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
148	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
147	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
146	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
145	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
144	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
142	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
143	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
141	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
140	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
139	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
138	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
149	UBERON:0002324	muscle of back	back muscle	UBERON:0000383	musculature of body	muscular system
236	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
241	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
242	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
243	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
239	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
238	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
237	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
240	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
229	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
233	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
232	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
231	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
230	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
244	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
228	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
227	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
226	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
235	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
245	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
259	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
247	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
265	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
264	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
263	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
262	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
261	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
260	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
225	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
258	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
246	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
257	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
255	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
254	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
253	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
252	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
251	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
250	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
249	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
248	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
256	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
224	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
234	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
222	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
204	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
203	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
202	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
201	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
200	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
199	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
198	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
197	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
196	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
195	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
194	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
193	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
192	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
190	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
223	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
205	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
206	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
191	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
208	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
221	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
220	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
219	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
218	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
207	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
216	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
217	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
214	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
213	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
212	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
211	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
210	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
209	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
215	UBERON:0002376	cranial muscle	cranial muscle	UBERON:0000383	musculature of body	muscular system
379	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
378	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
377	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
376	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
375	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
369	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
373	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
372	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
371	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
370	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
380	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
374	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
381	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
388	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
383	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
384	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
385	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
386	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
387	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
368	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
389	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
390	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
391	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
392	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
393	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
394	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
395	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
382	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
367	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
359	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
365	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
345	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
343	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
342	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
341	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
340	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
339	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
338	UBERON:0002377	muscle of neck	neck muscle	UBERON:0000383	musculature of body	muscular system
