term	image_url
UBERON:0002661	http://upload.wikimedia.org/wikipedia/commons/5/50/Superior_frontal_gyrus.png
UBERON:0002686	http://upload.wikimedia.org/wikipedia/commons/8/86/Surfacegyri.JPG
UBERON:0002688	http://upload.wikimedia.org/wikipedia/commons/e/ec/Gehirn,_lateral_-_Hauptgyri_beschriftet.svg
UBERON:0002688	http://upload.wikimedia.org/wikipedia/commons/e/e2/Gehirn%2C_lateral_-_Hauptgyri_beschriftet.svg
UBERON:0002702	http://upload.wikimedia.org/wikipedia/commons/7/7f/Middle_frontal_gyrus.png
UBERON:0002705	http://upload.wikimedia.org/wikipedia/commons/1/1b/ThalamicNuclei.png
UBERON:0002707	http://upload.wikimedia.org/wikipedia/commons/a/ac/Gray684.png
UBERON:0002739	http://upload.wikimedia.org/wikipedia/commons/1/1b/ThalamicNuclei.png
UBERON:0002740	http://upload.wikimedia.org/wikipedia/commons/f/fe/Gray727.svg
UBERON:0002743	http://upload.wikimedia.org/wikipedia/commons/a/a4/Basal_Forebrain_Monakhos_2007.png
UBERON:0002751	http://upload.wikimedia.org/wikipedia/commons/3/35/Gray726.png
UBERON:0002756	http://upload.wikimedia.org/wikipedia/commons/2/22/Gray727_anterior_cingulate_cortex.png
UBERON:0002761	http://upload.wikimedia.org/wikipedia/commons/7/72/Gray726_Inferior_frontal_sulcus.svg
UBERON:0002769	http://upload.wikimedia.org/wikipedia/commons/1/1d/Superior_temporal_gyrus.png
UBERON:0002771	http://upload.wikimedia.org/wikipedia/commons/4/49/WOROI_60_loc.png
UBERON:0002788	http://upload.wikimedia.org/wikipedia/commons/1/1b/ThalamicNuclei.png
UBERON:0002795	http://upload.wikimedia.org/wikipedia/commons/e/e3/Human_brain_lateral_view_description.JPG
UBERON:0002902	http://upload.wikimedia.org/wikipedia/commons/e/e3/Human_brain_lateral_view_description.JPG
UBERON:0002911	http://upload.wikimedia.org/wikipedia/commons/b/b3/Operculum.png
UBERON:0002942	http://upload.wikimedia.org/wikipedia/commons/1/1b/ThalamicNuclei.png
UBERON:0002943	http://upload.wikimedia.org/wikipedia/commons/a/a1/Gray727_lingual_gyrus.png
UBERON:0002945	http://upload.wikimedia.org/wikipedia/commons/1/1b/ThalamicNuclei.png
UBERON:0002967	http://upload.wikimedia.org/wikipedia/commons/d/dc/Gray727_cingulate_gyrus.png
UBERON:0002973	http://upload.wikimedia.org/wikipedia/commons/b/b1/Human_brainstem_anterior_view_2_description.JPG
UBERON:0002981	http://upload.wikimedia.org/wikipedia/commons/b/b7/Gray719.png
UBERON:0002998	http://upload.wikimedia.org/wikipedia/commons/d/d7/Inferior_frontal_gyrus.png
UBERON:0003017	http://upload.wikimedia.org/wikipedia/commons/3/36/Substantia_innominata_MRI.PNG
UBERON:0003020	http://upload.wikimedia.org/wikipedia/commons/4/4d/Gray732.png
UBERON:0003023	https://upload.wikimedia.org/wikipedia/commons/9/9c/Brainstem_Abducens.png
UBERON:0003040	http://upload.wikimedia.org/wikipedia/commons/d/da/Cn3nucleus.png
UBERON:0003939	http://upload.wikimedia.org/wikipedia/commons/9/91/Gray730.png
UBERON:0004720	http://upload.wikimedia.org/wikipedia/commons/4/43/CerebellumDiv.png
UBERON:0004725	http://upload.wikimedia.org/wikipedia/commons/b/b1/Human_brainstem_anterior_view_2_description.JPG
UBERON:0007228	http://upload.wikimedia.org/wikipedia/commons/5/52/Gray691.png
