representation_of,glb_file
http://purl.obolibrary.org/obo/UBERON_0002189,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0002189,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0002189,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0002189,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-male-right/v1.0/assets/NIH_M_Lymph_Node_Right.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-male-left/v1.0/assets/NIH_M_Lymph_Node_Left.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-male/v1.2/assets/NIH_M_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-female-right/v1.0/assets/NIH_F_Lymph_Node_Right.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-female-left/v1.0/assets/NIH_F_Lymph_Node_Left.glb
http://purl.obolibrary.org/obo/UBERON_0002194,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-female/v1.2/assets/NIH_F_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0002203,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0002203,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0002240,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0002240,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0002264,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002264,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002266,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002266,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002331,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.0/assets/VH_F_Placenta.glb
http://purl.obolibrary.org/obo/UBERON_0002333,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0002333,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0002336,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002336,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002336,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002336,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002367,https://cdn.humanatlas.io/digital-objects/ref-organ/prostate-male/v1.1/assets/VH_M_Prostate.glb
http://purl.obolibrary.org/obo/UBERON_0002370,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-male/v1.2/assets/VH_M_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0002370,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-female/v1.2/assets/VH_F_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0002375,https://cdn.humanatlas.io/digital-objects/ref-organ/larynx-male/v1.0/assets/3d-vh-m-larynx.glb
http://purl.obolibrary.org/obo/UBERON_0002375,https://cdn.humanatlas.io/digital-objects/ref-organ/larynx-female/v1.0/assets/3d-vh-f-larynx.glb
http://purl.obolibrary.org/obo/UBERON_0002422,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002422,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002422,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002422,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002483,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0002485,https://cdn.humanatlas.io/digital-objects/ref-organ/prostate-male/v1.1/assets/VH_M_Prostate.glb
http://purl.obolibrary.org/obo/UBERON_0002494,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.2/assets/VH_M_Heart.glb
http://purl.obolibrary.org/obo/UBERON_0002494,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.2/assets/VH_F_Heart.glb
http://purl.obolibrary.org/obo/UBERON_0002509,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-male/v1.2/assets/NIH_M_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0002509,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-female/v1.2/assets/NIH_F_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0002564,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002564,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002564,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002564,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002570,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002570,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002570,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002570,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002576,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002576,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002576,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002576,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002581,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002581,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002581,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002581,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002623,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002623,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002623,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002623,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002629,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002629,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002629,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002629,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002644,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002657,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002657,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002657,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002657,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002661,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002661,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002661,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002661,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002702,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002702,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002702,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002702,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002703,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002703,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002703,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002703,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002738,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002738,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002738,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002738,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002740,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002740,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002740,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002740,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002751,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002751,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002751,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002751,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002756,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002756,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002756,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002756,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002769,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002769,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002769,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002769,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002771,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002771,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002771,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002771,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002812,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002812,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002813,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002813,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002902,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002902,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002902,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002902,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002911,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002911,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002911,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002911,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002943,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002943,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002943,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002943,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002947,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002947,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002947,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002947,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002948,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002948,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002948,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002948,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002980,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002980,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002980,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0002980,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003020,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003020,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003020,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003020,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003023,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003023,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003023,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003023,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0003126,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-male/v1.0/assets/3d-vh-m-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003126,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-male/v1.0/assets/3d-vh-m-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003126,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-female/v1.0/assets/3d-vh-f-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003126,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-female/v1.0/assets/3d-vh-f-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003404,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0003404,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0003405,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
