term	image_url
UBERON:0001310	http://upload.wikimedia.org/wikipedia/commons/e/ee/Gray502.png
UBERON:0001311	https://upload.wikimedia.org/wikipedia/commons/1/13/Inferiorvesical.png
UBERON:0001312	https://upload.wikimedia.org/wikipedia/commons/0/02/Internal_iliac_branches.PNG
UBERON:0001313	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0001314	http://upload.wikimedia.org/wikipedia/commons/6/6f/Gray547.png
UBERON:0001315	http://upload.wikimedia.org/wikipedia/commons/3/3a/Gray1244.png
UBERON:0001316	https://upload.wikimedia.org/wikipedia/commons/6/65/Iliac_veins.gif
UBERON:0001317	http://upload.wikimedia.org/wikipedia/commons/c/cb/Internaliliacv.png
UBERON:0001319	http://upload.wikimedia.org/wikipedia/commons/d/d4/Gray589.png
UBERON:0001320	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0001321	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0001330	http://upload.wikimedia.org/wikipedia/commons/a/af/Gray1147.png
UBERON:0001340	http://upload.wikimedia.org/wikipedia/commons/f/f6/Gray1155.png
UBERON:0001354	http://upload.wikimedia.org/wikipedia/commons/6/6f/Gray547.png
UBERON:0001355	http://upload.wikimedia.org/wikipedia/commons/8/8b/Gray548.png
UBERON:0001356	http://upload.wikimedia.org/wikipedia/commons/c/c5/Circumflex_femoral_arteries.png
UBERON:0001357	http://upload.wikimedia.org/wikipedia/commons/6/6d/Gray542.png
UBERON:0001358	http://upload.wikimedia.org/wikipedia/commons/6/6d/Gray542.png
UBERON:0001360	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0001363	http://upload.wikimedia.org/wikipedia/commons/5/51/Great_saphenous_vein.png
UBERON:0001394	https://upload.wikimedia.org/wikipedia/commons/8/88/Axillary_limits.PNG
UBERON:0001395	https://upload.wikimedia.org/wikipedia/commons/4/4c/Axillary_branches.PNG
UBERON:0001396	https://upload.wikimedia.org/wikipedia/commons/4/4c/Axillary_branches.PNG
UBERON:0001397	https://upload.wikimedia.org/wikipedia/commons/4/4c/Axillary_branches.PNG
UBERON:0001398	http://upload.wikimedia.org/wikipedia/commons/7/7d/Gray525.png
UBERON:0001399	http://upload.wikimedia.org/wikipedia/commons/9/92/Gray526.png
UBERON:0001404	http://upload.wikimedia.org/wikipedia/commons/a/a9/Gray1237.svg
UBERON:0001406	http://upload.wikimedia.org/wikipedia/commons/a/a9/Gray1237.svg
UBERON:0001411	http://upload.wikimedia.org/wikipedia/commons/e/e9/Gray576.png
UBERON:0001413	http://upload.wikimedia.org/wikipedia/commons/e/e9/Gray576.png
UBERON:0001414	http://upload.wikimedia.org/wikipedia/commons/b/ba/Gray574.png
UBERON:0001496	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001508	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001514	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001516	http://upload.wikimedia.org/wikipedia/commons/a/af/Gray531.png
UBERON:0001529	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001530	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001531	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001532	http://upload.wikimedia.org/wikipedia/commons/9/9c/Gray513.png
UBERON:0001533	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001534	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001535	https://upload.wikimedia.org/wikipedia/commons/f/ff/Vertebral_artery.png
UBERON:0001536	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001537	http://upload.wikimedia.org/wikipedia/commons/8/81/Gray1247.png
UBERON:0001538	http://upload.wikimedia.org/wikipedia/commons/8/81/Gray1247.png
UBERON:0001539	http://upload.wikimedia.org/wikipedia/commons/e/ee/Gray553.png
UBERON:0001540	https://upload.wikimedia.org/wikipedia/commons/7/72/Fibular_artery.png
UBERON:0001541	http://upload.wikimedia.org/wikipedia/commons/3/3e/Gray555.png
UBERON:0001544	http://upload.wikimedia.org/wikipedia/commons/6/66/Gray609.png
UBERON:0001545	https://upload.wikimedia.org/wikipedia/commons/4/4e/Gray440_color.png
UBERON:0001546	http://upload.wikimedia.org/wikipedia/commons/c/c7/Gray583.png
UBERON:0001547	http://upload.wikimedia.org/wikipedia/commons/6/62/Gray582.png
UBERON:0001552	https://upload.wikimedia.org/wikipedia/commons/8/87/2610_The_Kidney.jpg
UBERON:0001584	http://upload.wikimedia.org/wikipedia/commons/e/e6/Gray506.svg
UBERON:0001585	http://upload.wikimedia.org/wikipedia/commons/b/b4/Venenwinkel.png
UBERON:0001586	http://upload.wikimedia.org/wikipedia/commons/e/e9/Gray562.png
UBERON:0001587	http://upload.wikimedia.org/wikipedia/commons/9/9e/Gray1174.png
UBERON:0001588	http://upload.wikimedia.org/wikipedia/commons/c/c9/Gray563.png
UBERON:0001589	http://upload.wikimedia.org/wikipedia/commons/4/4d/Gray577.png
UBERON:0001590	http://upload.wikimedia.org/wikipedia/commons/7/75/Gray530.png
UBERON:0001594	https://upload.wikimedia.org/wikipedia/commons/b/b4/Azygos_vein.png
UBERON:0001610	https://upload.wikimedia.org/wikipedia/commons/3/3c/Lingual_artery.PNG
UBERON:0001611	http://upload.wikimedia.org/wikipedia/commons/7/7a/Gray559.png
UBERON:0001612	http://upload.wikimedia.org/wikipedia/commons/7/7b/Gray508.png
UBERON:0001613	http://upload.wikimedia.org/wikipedia/commons/7/7b/Gray508.png
UBERON:0001614	http://upload.wikimedia.org/wikipedia/commons/a/a5/Gray1200.png
UBERON:0001615	http://upload.wikimedia.org/wikipedia/commons/3/35/Gray515.png
UBERON:0001616	http://upload.wikimedia.org/wikipedia/commons/3/39/Gray510.png
UBERON:0001618	http://upload.wikimedia.org/wikipedia/commons/7/7b/Gray508.png
UBERON:0001619	http://upload.wikimedia.org/wikipedia/commons/c/ce/Gray514.png
UBERON:0001620	https://upload.wikimedia.org/wikipedia/commons/5/59/Gray514_updated.png
UBERON:0001622	http://upload.wikimedia.org/wikipedia/commons/c/ce/Gray514.png
UBERON:0001623	http://upload.wikimedia.org/wikipedia/commons/3/35/Gray515.png
UBERON:0001624	https://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0001625	http://upload.wikimedia.org/wikipedia/commons/4/46/Gray492.png
UBERON:0001626	http://upload.wikimedia.org/wikipedia/commons/5/50/Gray495.png
UBERON:0001627	https://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0001628	http://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0001633	http://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0001635	http://upload.wikimedia.org/wikipedia/commons/e/e1/CerebellumArteries.jpg
UBERON:0001636	https://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0001639	http://upload.wikimedia.org/wikipedia/commons/3/33/Gray591.png
UBERON:0001640	http://upload.wikimedia.org/wikipedia/commons/6/65/Gray532.png
UBERON:0001641	https://upload.wikimedia.org/wikipedia/commons/b/bd/Gray488_blue.gif
UBERON:0001642	https://upload.wikimedia.org/wikipedia/commons/b/bd/Gray488_blue.gif
UBERON:0001651	http://upload.wikimedia.org/wikipedia/commons/f/f6/Gray504.png
UBERON:0001651	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0001652	http://upload.wikimedia.org/wikipedia/commons/f/f6/Gray504.png
UBERON:0001652	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0001653	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001654	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001656	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001657	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001659	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001660	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0001669	http://upload.wikimedia.org/wikipedia/commons/9/97/Gray704.png
UBERON:0001670	http://upload.wikimedia.org/wikipedia/commons/9/97/Gray704.png
UBERON:0002011	https://upload.wikimedia.org/wikipedia/commons/7/7d/Latissimus_dorsi.png
UBERON:0002016	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0002040	http://upload.wikimedia.org/wikipedia/commons/a/a7/Gray1032.png
UBERON:0002056	http://upload.wikimedia.org/wikipedia/commons/6/61/Gray1121.png
UBERON:0002070	http://upload.wikimedia.org/wikipedia/commons/3/3b/Gray533.png
UBERON:0002078	http://upload.wikimedia.org/wikipedia/commons/2/20/Diagram_of_the_human_heart_%28cropped%29.svg
UBERON:0002079	http://upload.wikimedia.org/wikipedia/commons/2/20/Diagram_of_the_human_heart_%28cropped%29.svg
UBERON:0002080	http://upload.wikimedia.org/wikipedia/commons/2/20/Diagram_of_the_human_heart_%28cropped%29.svg
UBERON:0002084	http://upload.wikimedia.org/wikipedia/commons/2/20/Diagram_of_the_human_heart_%28cropped%29.svg
UBERON:0002088	http://upload.wikimedia.org/wikipedia/commons/e/e9/Gray576.png
UBERON:0002250	https://upload.wikimedia.org/wikipedia/commons/a/a2/Popliteal_artery.png
UBERON:0002270	http://upload.wikimedia.org/wikipedia/commons/1/1e/Schematic_diagram_of_the_human_eye_en.svg
UBERON:0002333	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0002456	http://upload.wikimedia.org/wikipedia/commons/5/5c/Gray522.png
UBERON:0002460	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0002493	http://upload.wikimedia.org/wikipedia/commons/a/ae/Gray1170.png
UBERON:0003478	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0003711	http://upload.wikimedia.org/wikipedia/commons/9/9e/Gray1174.png
UBERON:0003713	http://upload.wikimedia.org/wikipedia/commons/e/e4/Bilebladder.png
UBERON:0003713	http://upload.wikimedia.org/wikipedia/commons/5/5b/Gray1189.png
UBERON:0004639	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray1128.png
UBERON:0004640	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray1128.png
UBERON:0004646	http://upload.wikimedia.org/wikipedia/commons/a/aa/Gray511.png
UBERON:0004688	http://upload.wikimedia.org/wikipedia/commons/b/b3/Costocervical_trunk_with_branches.png
UBERON:0004719	https://upload.wikimedia.org/wikipedia/commons/7/7e/Kidney_PioM.png
UBERON:0004723	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray1128.png
UBERON:0004726	https://upload.wikimedia.org/wikipedia/commons/2/21/Kidney_nephron.png
UBERON:0005168	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray1128.png
UBERON:0005431	http://upload.wikimedia.org/wikipedia/commons/7/73/Anterior_spinal_cord_-_very_low_mag.jpg
UBERON:0005436	http://upload.wikimedia.org/wikipedia/commons/6/65/Gray532.png
UBERON:0005438	http://upload.wikimedia.org/wikipedia/commons/5/5f/Gray491.png
UBERON:0005464	http://upload.wikimedia.org/wikipedia/commons/a/af/Gray531.png
UBERON:0005475	https://upload.wikimedia.org/wikipedia/commons/b/bd/Gray488_blue.gif
UBERON:0005481	https://upload.wikimedia.org/wikipedia/commons/b/bd/Gray488_blue.gif
UBERON:0005628	http://upload.wikimedia.org/wikipedia/commons/8/86/Gray535.png
UBERON:0006137	http://upload.wikimedia.org/wikipedia/commons/a/a9/Gray1237.svg
UBERON:0006198	http://upload.wikimedia.org/wikipedia/commons/7/75/Gray530.png
UBERON:0006199	http://upload.wikimedia.org/wikipedia/commons/8/8c/Gray557.png
UBERON:0006634	http://upload.wikimedia.org/wikipedia/commons/7/7a/Gray559.png
UBERON:0006636	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0006663	http://upload.wikimedia.org/wikipedia/commons/3/3e/Gray480.png
UBERON:0006665	http://upload.wikimedia.org/wikipedia/commons/3/3e/Gray480.png
UBERON:0006764	http://upload.wikimedia.org/wikipedia/commons/2/2e/Circle_of_Willis_en.svg
UBERON:0006958	http://upload.wikimedia.org/wikipedia/commons/5/57/Gray556.png
UBERON:0007149	https://upload.wikimedia.org/wikipedia/commons/2/28/Thyrocervical_trunk.png
UBERON:0007150	http://upload.wikimedia.org/wikipedia/commons/5/5a/Plate_16_Zuckerkandl.jpg
UBERON:0007315	http://upload.wikimedia.org/wikipedia/commons/3/3a/Gray1244.png
UBERON:0007316	http://upload.wikimedia.org/wikipedia/commons/4/43/Gray549.png
UBERON:0007317	http://upload.wikimedia.org/wikipedia/commons/4/43/Gray549.png
UBERON:0008321	http://upload.wikimedia.org/wikipedia/commons/2/2b/Gray543.png
UBERON:0008783	http://upload.wikimedia.org/wikipedia/commons/4/4e/Gray581.png
UBERON:0008889	http://upload.wikimedia.org/wikipedia/commons/d/d4/Gray589.png
UBERON:0009040	http://upload.wikimedia.org/wikipedia/commons/0/07/Gray586.png
UBERON:0009040	http://upload.wikimedia.org/wikipedia/commons/7/74/Gray586.png
UBERON:0009041	http://upload.wikimedia.org/wikipedia/commons/8/8b/Gray548.png
UBERON:0009042	http://upload.wikimedia.org/wikipedia/commons/b/bd/Gray585.png
UBERON:0009885	https://upload.wikimedia.org/wikipedia/commons/7/7e/Kidney_PioM.png
UBERON:0009887	https://upload.wikimedia.org/wikipedia/commons/7/7e/Kidney_PioM.png
UBERON:0010132	http://upload.wikimedia.org/wikipedia/commons/6/65/Gray532.png
UBERON:0010249	http://upload.wikimedia.org/wikipedia/commons/8/81/Gray193.png
UBERON:0010250	http://upload.wikimedia.org/wikipedia/commons/1/1e/Middle_meningeal_artery.png
UBERON:0010251	http://upload.wikimedia.org/wikipedia/commons/c/ce/Gray514.png
UBERON:0011192	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray572.png
UBERON:0011193	http://upload.wikimedia.org/wikipedia/commons/0/02/Gray572.png
UBERON:0012255	http://upload.wikimedia.org/wikipedia/commons/a/af/Gray531.png
