Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
mandible	mandible	UBERON:0001684	submandibular fossa of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	superior mental spine of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	greater palatine canal of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	incisive foramen of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	infraorbital canal of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	infraorbital foramen of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	infraorbital groove of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	intermaxillary suture of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	maxillary sinus of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
maxilla	maxilla	UBERON:0002397	nasolacrimal canal of maxilla	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
palatine bone	palatine bone	UBERON:0001682	greater palatine foramen of palatine bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
palatine bone	palatine bone	UBERON:0001682	lesser palatine foramen of palatine bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
vomer	vomer	UBERON:0002396	groove for nasopalatine nerve of vomer	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
zygomatic bone	jugal bone	UBERON:0001683	zygomaticofacial foramen of zygomatic bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic skeleton	thoracic skeleton	UBERON:0014477	costal region bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	costal groove of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	facet of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	groove for subclavian artery of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	groove for subclavian vein of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	non-articular facet of tubercle of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	scalene tubercle of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 1	rib 1	UBERON:0004601	sternal end of first rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 10	rib 10	UBERON:0004609	facet of tenth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 10	rib 10	UBERON:0004609	non-articular facet of tubercle of tenth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 10	rib 10	UBERON:0004609	sternal end of tenth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 11	rib 11	UBERON:0004610	facet of eleventh rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 11	rib 11	UBERON:0004610	sternal end of eleventh rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 12	rib 12	UBERON:0004611	costal groove of twelfth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 12	rib 12	UBERON:0004611	facet of twelfth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 12	rib 12	UBERON:0004611	sternal end of twelfth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 2	rib 2	UBERON:0004602	non-articular facet of tubercle of second rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 2	rib 2	UBERON:0004602	sternal end of second rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 3	rib 3	UBERON:0004603	non-articular facet of tubercle of third rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 3	rib 3	UBERON:0004603	sternal end of third rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 4	rib 4	UBERON:0004604	non-articular facet of tubercle of fourth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 4	rib 4	UBERON:0004604	sternal end of fourth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 5	rib 5	UBERON:0004605	non-articular facet of tubercle of fifth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 5	rib 5	UBERON:0004605	sternal end of fifth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 6	rib 6	UBERON:0004606	non-articular facet of tubercle of sixth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 6	rib 6	UBERON:0004606	sternal end of sixth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 7	rib 7	UBERON:0004607	non-articular facet of tubercle of seventh rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 7	rib 7	UBERON:0004607	sternal end of seventh rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 8	rib 8	UBERON:0010757	non-articular facet of tubercle of eighth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 8	rib 8	UBERON:0010757	sternal end of eighth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 9	rib 9	UBERON:0004608	non-articular facet of tubercle of ninth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
rib 9	rib 9	UBERON:0004608	sternal end of ninth rib	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic skeleton	thoracic skeleton	UBERON:0014477	sternal region bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sternum	sternum	UBERON:0000975	costal notches of sternum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sternum	sternum	UBERON:0000975	sternal angle of sternum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sternum	sternum	UBERON:0000975	sternal body of sternum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sternum	sternum	UBERON:0000975	transverse ridges of sternum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
coccyx	coccyx	UBERON:0001350	coccygeal cornu of coccyx	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
coccyx	coccyx	UBERON:0001350	transverse process of coccyx	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	anterior arch of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	anterior tubercle of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	groove for vertebral artery of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	inferior articular facet of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	inferior articular process of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	inferior vertebral notch of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	lamina of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	pedicle of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	posterior arch of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	posterior tubercle of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	spinous process of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	superior articular facet of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	superior articular process of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	superior vertebral notch of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	transverse foramen of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	transverse process of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	vertebral body of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 1	vertebral bone 1	UBERON:0001092	vertebral foramen of first cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	body of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	inferior articular facet of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	inferior articular process of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	lamina of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	pedicle of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	spinous process of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	superior articular facet of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	superior articular process of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	superior vertebral notch of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	transverse foramen of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	transverse process of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	vertebral arch of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	vertebral body of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	vertebral foramen of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 3	mammalian cervical vertebra 3	UBERON:0004612	inferior articular facet of third cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 3	mammalian cervical vertebra 3	UBERON:0004612	superior articular facet of third cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 3	mammalian cervical vertebra 3	UBERON:0004612	vertebral arch of third cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 3	mammalian cervical vertebra 3	UBERON:0004612	vertebral body of third cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 4	mammalian cervical vertebra 4	UBERON:0004613	inferior articular facet of fourth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 4	mammalian cervical vertebra 4	UBERON:0004613	superior articular facet of fourth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 4	mammalian cervical vertebra 4	UBERON:0004613	vertebral arch of fourth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 4	mammalian cervical vertebra 4	UBERON:0004613	vertebral body of fourth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 5	mammalian cervical vertebra 5	UBERON:0004614	inferior articular facet of fifth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 5	mammalian cervical vertebra 5	UBERON:0004614	superior articular facet of fifth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 5	mammalian cervical vertebra 5	UBERON:0004614	vertebral arch of fifth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 5	mammalian cervical vertebra 5	UBERON:0004614	vertebral body of fifth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 6	mammalian cervical vertebra 6	UBERON:0004615	inferior articular facet of sixth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 6	mammalian cervical vertebra 6	UBERON:0004615	superior articular facet of sixth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 6	mammalian cervical vertebra 6	UBERON:0004615	vertebral arch of sixth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 6	mammalian cervical vertebra 6	UBERON:0004615	vertebral body of sixth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	inferior articular facet of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	superior articular facet of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	vertebra prominens of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	vertebral arch of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	vertebral body of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 1	lumbar vertebra 1	UBERON:0004617	mammillary process of first lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 1	lumbar vertebra 1	UBERON:0004617	superior articular facet of first lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 1	lumbar vertebra 1	UBERON:0004617	vertebral arch of first lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 1	lumbar vertebra 1	UBERON:0004617	vertebral body of first lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 2	lumbar vertebra 2	UBERON:0004618	mammillary process of second lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 2	lumbar vertebra 2	UBERON:0004618	superior articular facet of second lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 2	lumbar vertebra 2	UBERON:0004618	vertebral arch of second lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 2	lumbar vertebra 2	UBERON:0004618	vertebral body of second lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 3	lumbar vertebra 3	UBERON:0004619	mammillary process of third lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 3	lumbar vertebra 3	UBERON:0004619	superior articular facet of third lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 3	lumbar vertebra 3	UBERON:0004619	vertebral arch of third lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 3	lumbar vertebra 3	UBERON:0004619	vertebral body of third lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 4	lumbar vertebra 4	UBERON:0004620	mammillary process of fourth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 4	lumbar vertebra 4	UBERON:0004620	superior articular facet of fourth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 4	lumbar vertebra 4	UBERON:0004620	vertebral arch of fourth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 4	lumbar vertebra 4	UBERON:0004620	vertebral body of fourth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 5	lumbar vertebra 5	UBERON:0004621	mammillary process of fifth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 5	lumbar vertebra 5	UBERON:0004621	superior articular facet of fifth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 5	lumbar vertebra 5	UBERON:0004621	vertebral arch of fifth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 5	lumbar vertebra 5	UBERON:0004621	vertebral body of fifth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	alae of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	anterior sacral foramina of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	intermediate sacral crest of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	lateral sacral crest of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	linea terminalis of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	median sacral crest of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	posterior sacral foramina of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral apex of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral canal of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral cornu of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral hiatus of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral promontory of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral spine of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sacrum	fused sacrum	UBERON:0003690	sacral tuberosity of sacrum	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	inferior articular facet of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	superior articular facet of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	transverse costal facet of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	vertebral arch of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	vertebral body of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	vertebral foramen of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	inferior articular facet of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	inferior costal facet of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	superior articular facet of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	transverse costal facet of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	vertebral arch of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	vertebral body of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	inferior articular facet of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	inferior costal facet of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	superior articular facet of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	superior costal facet of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	transverse costal facet of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	vertebral arch of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	vertebral body of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 12	thoracic vertebra 12	UBERON:0004636	inferior articular facet of twelfth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 12	thoracic vertebra 12	UBERON:0004636	superior articular facet of twelfth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 12	thoracic vertebra 12	UBERON:0004636	vertebral arch of twelfth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 12	thoracic vertebra 12	UBERON:0004636	vertebral body of twelfth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	inferior articular facet of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	superior articular facet of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	transverse costal facet of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	vertebral arch of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	vertebral body of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	inferior articular facet of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	superior articular facet of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	transverse costal facet of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	vertebral arch of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	vertebral body of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	inferior articular facet of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	superior articular facet of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	transverse costal facet of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
