row_number	s	slabel	user_slabel	o	olabel	user_olabel
908	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
909	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
910	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
911	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
912	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
913	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
914	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
915	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
916	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
917	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
918	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
919	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
920	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
921	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
922	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
923	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
924	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
925	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
926	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
927	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
906	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
905	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
904	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
903	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
881	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
882	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
883	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
884	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
885	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
886	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
887	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
888	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
889	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
890	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
928	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
891	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
893	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
894	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
895	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
896	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
897	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
898	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
899	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
900	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
901	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
902	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
892	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
982	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
929	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
931	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
959	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
960	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
961	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
962	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
964	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
965	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
966	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
967	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
968	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
969	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
970	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
971	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
972	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
973	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
974	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
975	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
976	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
977	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
978	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
979	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
980	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
958	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
957	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
956	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
955	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
932	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
933	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
934	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
935	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
936	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
937	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
938	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
939	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
940	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
941	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
930	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
943	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
945	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
946	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
947	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
948	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
949	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
950	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
951	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
952	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
953	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
954	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
944	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
942	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
1083	UBERON:0002347	thoracic vertebra	thoracic vertebra	UBERON:0001130	vertebral column	vertebral column
278	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
279	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
280	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
276	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
275	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
277	UBERON:0002395	talus	talus	UBERON:0005899	pes bone	foot bone
503	UBERON:0002396	vomer	vomer	UBERON:0008895	splanchnocranium	splanchnocranium
504	UBERON:0002396	vomer	vomer	UBERON:0008895	splanchnocranium	splanchnocranium
502	UBERON:0002396	vomer	vomer	UBERON:0008895	splanchnocranium	splanchnocranium
741	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
748	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
745	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
744	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
743	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
749	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
742	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
750	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
747	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
746	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
738	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
739	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
751	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
737	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
736	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
735	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
733	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
732	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
731	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
730	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
729	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
740	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
752	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
754	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
728	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
779	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
778	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
777	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
776	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
775	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
774	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
773	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
772	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
771	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
770	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
769	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
768	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
767	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
766	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
765	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
764	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
763	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
762	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
761	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
760	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
759	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
758	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
757	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
756	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
755	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
753	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
727	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
683	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
725	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
696	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
695	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
694	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
726	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
692	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
691	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
690	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
689	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
688	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
687	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
686	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
685	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
684	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
682	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
681	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
680	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
679	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
678	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
677	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
676	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
675	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
674	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
673	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
672	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
671	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
670	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
669	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
668	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
667	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
697	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
698	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
693	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
700	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
724	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
723	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
722	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
721	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
720	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
719	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
718	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
717	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
699	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
715	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
714	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
713	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
712	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
711	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
710	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
716	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
734	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
709	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
703	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
704	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
702	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
701	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
705	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
707	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
708	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
706	UBERON:0002413	cervical vertebra	cervical vertebra	UBERON:0001130	vertebral column	vertebral column
839	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
836	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
823	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
822	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
838	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
837	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
835	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
824	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
833	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
832	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
830	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
829	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
828	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
827	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
826	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
825	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
834	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
831	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
857	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
841	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
860	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
859	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
858	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
821	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
856	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
855	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
854	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
853	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
852	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
851	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
850	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
849	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
848	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
847	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
846	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
845	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
844	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
843	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
842	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
840	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
820	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
787	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
818	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
797	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
796	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
795	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
794	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
793	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
792	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
791	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
789	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
788	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
786	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
785	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
784	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
783	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
819	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
782	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
781	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
780	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
798	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
799	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
790	UBERON:0002414	lumbar vertebra	lumbar vertebra	UBERON:0001130	vertebral column	vertebral column
